type,model,src,nat,status
Command Posts And Communications Stations ,R-166-0.5 signals vehicle,https://i.postimg.cc/MTSHrP8k/56.png,rus,destroyed
Command Posts And Communications Stations ,R-166-0.5 signals vehicle,https://i.postimg.cc/mrPwppT2/3e.jpg,rus,destroyed
Command Posts And Communications Stations ,R-166-0.5 signals vehicle,https://i.postimg.cc/4x9D2k4v/377.png,rus,destroyed
Command Posts And Communications Stations ,R-166-0.5 signals vehicle,https://i.postimg.cc/BQ3JL2hJ/g55.png,rus,abandoned
Command Posts And Communications Stations ,R-166-0.5 signals vehicle,https://i.postimg.cc/hj09FC87/5542.png,rus,captured
Command Posts And Communications Stations ,R-166-0.5 signals vehicle,https://postlmg.cc/SXJDzN7W,rus,captured
Command Posts And Communications Stations ,R-166-0.5 signals vehicle,https://i.postimg.cc/TwvP9pkB/676.jpg,rus,captured
Command Posts And Communications Stations ,R-166-0.5 signals vehicle,https://i.postimg.cc/DyM4sHc5/21.jpg,rus,captured
Command Posts And Communications Stations ,R-419L1 communications station,https://i.postimg.cc/HWF2jVg6/5588.png,rus,abandoned
Command Posts And Communications Stations ,P-260-U signal vehicle (for Redut-2US signal and communications system),https://i.postimg.cc/593fccyW/36h.png,rus,captured
Command Posts And Communications Stations ,Unknown communications station based on the KamAZ 6x6,https://i.postimg.cc/DfxxKLnD/84.png,rus,damaged
Command Posts And Communications Stations ,Unknown communications station,https://i.postimg.cc/43B99JVP/57.png  ,rus,destroyed
Engineering Vehicles And Equipment ,UR-67 mine clearing charge on BTR-D APC,https://i.postimg.cc/RZ6Qvh6C/4689.png,rus,captured
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/JnHjSKMn/d1g.png,rus,destroyed
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/kXgfzxLc/18.png,rus,destroyed
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/KY66ntZp/6h.png,rus,destroyed
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/MGQ4KXy7/357.png,rus,destroyed
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/rppvJs6P/jj.jpg,rus,abandoned
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/kg2sTMNt/874.jpg,rus,abandoned
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/cCYk2x7p/3v.png,rus,captured
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/LsvJmvb8/d23.png,rus,captured
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/L5KQWwN3/dfg.png,rus,captured
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/hth2jxzy/2o9.jpg,rus,captured
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/2SKG8Qg0/4311.png,rus,captured
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/vZ102s4z/73.jpg,rus,captured
Engineering Vehicles And Equipment ,UR-77 'Meteorit'  mine clearing vehicle,https://i.postimg.cc/52mKQRjc/87.jpg,rus,captured
Engineering Vehicles And Equipment ,GMZ-3 minelayer,https://i.postimg.cc/wTmtwnYL/f79.png,rus,captured
Engineering Vehicles And Equipment ,RKhM-6 Povozka,https://i.postimg.cc/NG8KrfS1/4315.png,rus,destroyed
Engineering Vehicles And Equipment ,RKhM-6 Povozka,https://i.postimg.cc/VN4xdbdL/489.png,rus,destroyed
Engineering Vehicles And Equipment ,BAT-2 heavy engineering vehicle,https://i.postimg.cc/vmBPJS7W/5570.png,rus,destroyed
Engineering Vehicles And Equipment ,BAT-2 heavy engineering vehicle,https://i.postimg.cc/wMkkqNzn/77.jpg,rus,destroyed
Engineering Vehicles And Equipment ,BAT-2 heavy engineering vehicle,https://i.postimg.cc/L43d0fPV/679.jpg,rus,captured
Engineering Vehicles And Equipment ,MDK-3 trench-digging vehicle,https://i.postimg.cc/V6MwNVdy/678.jpg,rus,captured
Engineering Vehicles And Equipment ,BTS-4A armoured recovery vehicle,https://i.postimg.cc/YCpFWxWy/326.jpg,rus,captured
Engineering Vehicles And Equipment ,BREM-1 armoured recovery vehicle,https://i.postimg.cc/J06KWRhW/460.png,rus,abandoned
Engineering Vehicles And Equipment ,BREM-1 armoured recovery vehicle,https://i.postimg.cc/TP35M56S/2d.png,rus,abandoned
Engineering Vehicles And Equipment ,BREM-1 armoured recovery vehicle,https://i.postimg.cc/jjCsCJcK/4f1.png,rus,captured
Engineering Vehicles And Equipment ,BREM-1 armoured recovery vehicle,https://i.postimg.cc/nLpYNwFC/6612.jpg,rus,captured
Engineering Vehicles And Equipment ,BREM-1 armoured recovery vehicle,https://i.postimg.cc/6QhDBD3N/43f.jpg,rus,captured
Engineering Vehicles And Equipment ,BREM-1 armoured recovery vehicle,https://i.postimg.cc/yNws36pc/67.jpg,rus,captured
Engineering Vehicles And Equipment ,BREM-1 armoured recovery vehicle,https://i.postimg.cc/C15pzLHk/88.jpg,rus,captured
Engineering Vehicles And Equipment ,BREM-1 armoured recovery vehicle,https://i.postimg.cc/yxrD20wD/y6.jpg,rus,captured
Engineering Vehicles And Equipment ,BREM-1 armoured recovery vehicle,https://i.postimg.cc/50T9QN8p/87.jpg,rus,captured
Engineering Vehicles And Equipment ,BREM-2 armoured recovery vehicle,https://i.postimg.cc/Tw3ZqJDG/5g55.jpg,rus,captured
Engineering Vehicles And Equipment ,BREM-Ch ''BREM-4'' armoured recovery vehicle,https://i.postimg.cc/vZwKZj3B/54.png,rus,destroyed
Engineering Vehicles And Equipment ,BREM-Ch ''BREM-4'' armoured recovery vehicle,https://i.postimg.cc/hv8CrPwZ/358.png,rus,destroyed
Engineering Vehicles And Equipment ,BREM-Ch ''BREM-4'' armoured recovery vehicle,https://postimg.cc/CnYp9Ng0,rus,destroyed
Engineering Vehicles And Equipment ,BREM-Ch ''BREM-4'' armoured recovery vehicle,https://i.postimg.cc/NjJtF5qR/4775.png,rus,abandoned
Engineering Vehicles And Equipment ,BREM-Ch ''BREM-4'' armoured recovery vehicle,https://i.postimg.cc/q7tSgdkM/f32.jpg,rus,captured
Engineering Vehicles And Equipment ,BREM-K armoured recovery vehicle,https://i.postimg.cc/mkmwnq7g/760.png,rus,captured
Engineering Vehicles And Equipment ,BREM-K armoured recovery vehicle,https://i.postimg.cc/QCTQ7QCg/Screenshot-8472.png,rus,captured
Engineering Vehicles And Equipment ,REM-KL armoured recovery vehicle,https://i.postimg.cc/6pqKy17t/arv.jpg,rus,destroyed
Engineering Vehicles And Equipment ,REM-KL armoured recovery vehicle,https://i.postimg.cc/63qtFWRs/truckk.jpg,rus,destroyed
Engineering Vehicles And Equipment ,REM-KL armoured recovery vehicle,https://i.postimg.cc/6QZqppsj/f8.png,rus,captured
Engineering Vehicles And Equipment ,IMR-2(M) combat engineering vehicle,https://i.postimg.cc/xdbysNZ7/5548.png,rus,destroyed
Engineering Vehicles And Equipment ,IMR-2(M) combat engineering vehicle,https://i.postimg.cc/d18bTNg1/4362.png,rus,abandoned
Engineering Vehicles And Equipment ,IMR-2(M) combat engineering vehicle,https://i.postimg.cc/Y2Jw09RD/684.png,rus,abandoned
Engineering Vehicles And Equipment ,IMR-2(M) combat engineering vehicle,https://i.postimg.cc/w38nDgW5/655.jpg,rus,abandoned
Engineering Vehicles And Equipment ,IMR-2(M) combat engineering vehicle,https://i.postimg.cc/W3Hvh6fz/3d11.png,rus,captured
Engineering Vehicles And Equipment ,IMR-2(M) combat engineering vehicle,https://i.postimg.cc/g2S91zMw/112.png,rus,captured
Engineering Vehicles And Equipment ,IMR-2(M) combat engineering vehicle,https://i.postimg.cc/6qdxjZ3m/36h.png,rus,captured
Engineering Vehicles And Equipment ,IMR-2(M) combat engineering vehicle,https://i.postimg.cc/KYXppvNB/769.png,rus,captured
Engineering Vehicles And Equipment ,IMR-2(M) combat engineering vehicle,https://i.postimg.cc/DZNhJF13/6659.png,rus,captured
Engineering Vehicles And Equipment ,IMR-3 combat engineering vehicle,https://i.postimg.cc/nhNhsWMr/48.png,rus,captured
Engineering Vehicles And Equipment ,PTS-3  tracked amphibious transport,https://i.postimg.cc/fLxxvMJ8/4770.png,rus,destroyed
Engineering Vehicles And Equipment ,PTS-3  tracked amphibious transport,https://i.postimg.cc/hGzy65nF/695.png,rus,destroyed
Engineering Vehicles And Equipment ,PTS-3  tracked amphibious transport,https://i.postimg.cc/Z5VK9XR3/v77.png,rus,abandoned
Engineering Vehicles And Equipment ,PTS-3  tracked amphibious transport,https://i.postimg.cc/DzNv6s1w/v88.png,rus,abandoned
Engineering Vehicles And Equipment ,PTS-3  tracked amphibious transport,https://i.postimg.cc/qBXtN2z5/998.jpg,rus,abandoned
Engineering Vehicles And Equipment ,PTS-3  tracked amphibious transport,https://i.postimg.cc/sDCVYrG0/431.png,rus,abandoned
Engineering Vehicles And Equipment ,PTS-3  tracked amphibious transport,https://i.postimg.cc/yxSbRpfX/66.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/HxVW1CCJ/Screenshot-8212.png,rus,destroyed
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/XNywbSdd/6653.jpg,rus,destroyed
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/vHpcq96d/ff4.jpg,rus,destroyed
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/BQ8jBNbg/ff5.jpg,rus,destroyed
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/C1DyRDFk/h89.jpg,rus,abandoned
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/rpPCMn2C/b89.png,rus,abandoned
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/85dm6pjK/44565.png,rus,damaged
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/MpYMvFpy/33160.png,rus,damaged
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/9fkRL7G3/762.jpg,rus,damaged
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/FHXkWBMt/699.png,rus,damaged
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/FRhY7mzP/75.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/X7wjb8tg/Screenshot-8214.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/Y0Fpjf0M/Screenshot-8216.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/FHN9sS4X/Screenshot-8217.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/y8cSr8c9/3321.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/bJJr8yDm/f6.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/bJcHhFdy/32dd.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/XqyXXmYs/75.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/283hr2WJ/tm1.jpg,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/Jh3BPgwy/tm2.jpg,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/P55BWBXd/58.png,rus,captured
Engineering Vehicles And Equipment ,TMM-3 bridge layer,https://i.postimg.cc/KvdwSrzj/889.jpg,rus,captured
Engineering Vehicles And Equipment ,MTU-72 bridge layer,https://i.postimg.cc/prZTvrWj/43ff.png,rus,captured
Engineering Vehicles And Equipment ,PMP floating bridge,https://i.postimg.cc/2SK7crq5/4g.png,rus,2
Engineering Vehicles And Equipment ,PMP floating bridge,https://i.postimg.cc/vZ108y86/j767.jpg,rus,destroyed
Engineering Vehicles And Equipment ,PMP floating bridge,https://i.postimg.cc/zXWfXHm7/dr1.jpg,rus,destroyed
Engineering Vehicles And Equipment ,PMP floating bridge,https://i.postimg.cc/0y027gyJ/dr3.jpg,rus,destroyed
Engineering Vehicles And Equipment ,PMP floating bridge,https://i.postimg.cc/WbxvqjmQ/g1.png,rus,abandoned
Engineering Vehicles And Equipment ,PMP floating bridge,https://i.postimg.cc/2SDSqjrD/dr2.jpg,rus,captured
Engineering Vehicles And Equipment ,PMP floating bridge,https://i.postimg.cc/wTqRqW7q/7k.jpg,rus,captured
Engineering Vehicles And Equipment ,PP-2005 floating bridge,https://i.postimg.cc/nc4DjtyY/f43.png,rus,destroyed
Engineering Vehicles And Equipment ,PP-2005 floating bridge,https://i.postimg.cc/nrCPzsdX/68.jpg,rus,destroyed
Engineering Vehicles And Equipment ,PP-2005 floating bridge,https://i.postimg.cc/hPRrkJmV/p1.jpg,rus,destroyed
Engineering Vehicles And Equipment ,PP-2005 floating bridge,https://i.postimg.cc/05wnXGz8/p2.jpg,rus,destroyed
Engineering Vehicles And Equipment ,PP-2005 floating bridge,https://i.postimg.cc/ydhL2cnR/32d.png,rus,destroyed
Engineering Vehicles And Equipment ,PP-2005 floating bridge,https://i.postimg.cc/s2M12CLf/32d3.png,rus,damaged
Engineering Vehicles And Equipment ,PP-2005 floating bridge,https://i.postimg.cc/V6M6jB13/32d3.png,rus,abandoned
Engineering Vehicles And Equipment ,PP-2005 floating bridge,https://i.postimg.cc/T2c1BPwc/73.png,rus,captured
Engineering Vehicles And Equipment ,Pontoon bridge,https://postlmg.cc/pmLtNfk9,rus,destroyed
Engineering Vehicles And Equipment ,Pontoon bridge,https://i.postimg.cc/Rh0jw5gt/5990.png,rus,destroyed
Engineering Vehicles And Equipment ,Pontoon bridge,https://i.postimg.cc/2jKsLmBy/4h7.png,rus,destroyed
Engineering Vehicles And Equipment ,Pontoon bridge,https://i.postimg.cc/CLNcvHW1/12.png,rus,destroyed
Engineering Vehicles And Equipment ,Pontoon bridge,https://i.postimg.cc/VvjJCp8W/465.jpg,rus,destroyed
Engineering Vehicles And Equipment ,Pontoon bridge,https://i.postimg.cc/85FGLNRs/2d.png,rus,destroyed
Engineering Vehicles And Equipment ,Pontoon bridge,https://i.postimg.cc/L6LThN8t/315.png,rus,captured
Engineering Vehicles And Equipment ,Pontoon bridge,https://i.postimg.cc/7ZQSBQz3/c1.jpg,rus,captured
Engineering Vehicles And Equipment ,Pontoon bridge,https://i.postimg.cc/bwvQ9jZY/c2.jpg,rus,captured
Engineering Vehicles And Equipment ,Pontoon bridge,https://i.postimg.cc/J4yMTsbF/3d5.png,rus,captured
Engineering Vehicles And Equipment ,BMK-130M/BMK-150 towing and motor boat,https://i.postimg.cc/2yFgdmxY/57j.png,rus,2
Engineering Vehicles And Equipment ,BMK-130M/BMK-150 towing and motor boat,https://i.postimg.cc/QMtqF8CM/55g.jpg,rus,captured
Engineering Vehicles And Equipment ,BMK-460 towing and motor boat,https://i.postimg.cc/Y045LRwF/4311.png,rus,destroyed
Engineering Vehicles And Equipment ,BMK-460 towing and motor boat,https://i.postimg.cc/x1SSzyhr/6h5.png,rus,captured
Engineering Vehicles And Equipment ,KamAZ-5350 with EOV-3523 excavator,https://i.postimg.cc/tTr6V12R/m99.jpg,rus,destroyed
Engineering Vehicles And Equipment ,KamAZ-5350 with EOV-3523 excavator,https://postimg.cc/F1SGt9BP,rus,destroyed
Engineering Vehicles And Equipment ,KamAZ-5350 with EOV-3523 excavator,https://i.postimg.cc/bvhJB8xz/774.png,rus,captured
Engineering Vehicles And Equipment ,KamAZ-5350 with EOV-3523 excavator,https://i.postimg.cc/dQZQWvBp/Screenshot-8218.png,rus,captured
Engineering Vehicles And Equipment ,KamAZ-5350 with EOV-3523 excavator,https://i.postimg.cc/T30TyPdL/Screenshot-8219.png,rus,captured
Engineering Vehicles And Equipment ,KamAZ-5350 with EOV-3523 excavator,https://i.postimg.cc/1tZrSqJQ/41.png,rus,captured
Engineering Vehicles And Equipment ,KamAZ-5350 with KS-45719-7M crane,https://i.postimg.cc/m2PYCSvv/6y.jpg,rus,destroyed
Engineering Vehicles And Equipment ,KamAZ-5350 with KS-45719-7M crane,https://i.postimg.cc/YSsBvNM7/09.png,rus,destroyed
Engineering Vehicles And Equipment ,KamAZ-5350 with KS-45719-7M crane,https://i.postimg.cc/Nf94MY0K/431.jpg,rus,destroyed
Engineering Vehicles And Equipment ,KamAZ-5350 with KS-45719-7M crane,https://i.postimg.cc/9fxS9VtW/v3.jpg,rus,captured
Engineering Vehicles And Equipment ,KamAZ-5350 with crane,https://i.postimg.cc/zXtR3QK8/744.png,rus,destroyed
Engineering Vehicles And Equipment ,KrAZ-255B with excavator,https://i.postimg.cc/JzMycVvC/2s.png ,rus,destroyed
Engineering Vehicles And Equipment ,KrAZ-255B with excavator,https://i.postimg.cc/3wM3rDbD/2r.png,rus,captured
Engineering Vehicles And Equipment ,Ural-4320 with excavator,https://i.postimg.cc/c4yxc120/65.jpg ,rus,destroyed
Engineering Vehicles And Equipment ,Ural-4320 KET-L,https://i.postimg.cc/SsQHDVNQ/5579.png  ,rus,damaged
Engineering Vehicles And Equipment ,Ural-4320 KT-L,https://i.postimg.cc/k56F4gkW/3dg0.png,rus,destroyed
Engineering Vehicles And Equipment ,Ural-4320 KT-L,https://i.postimg.cc/qRxkVf5t/113.jpg,rus,captured
Engineering Vehicles And Equipment ,Ural-4320 KT-L,https://i.postimg.cc/2yPmSYZz/678.jpg,rus,captured
Engineering Vehicles And Equipment ,Ural-4320 recovery vehicle,https://i.postimg.cc/76HgyxDv/24.jpg,rus,destroyed
Engineering Vehicles And Equipment ,Ural-4320 with crane,https://i.postimg.cc/W3Hvh6fz/3d11.png,rus,destroyed
Engineering Vehicles And Equipment ,Ural-4320 with crane,https://i.postimg.cc/tJgS3W4d/8.png,rus,captured
Self-Propelled Anti-Tank Missile Systems ,9P148 Konkurs,https://i.postimg.cc/43GZYGB5/438.jpg,rus,destroyed
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/FKPZs7Ws/874.png,rus,destroyed
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/bJcwNx58/4431.jpg,rus,destroyed
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/NFK5gWWf/4766.jpg,rus,destroyed
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://twitter.com/UAWeapons/status/1522928504937066497,rus,destroyed
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/Qdw6LXPV/98u.png,rus,abandoned
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/8PNsyDd1/3f.jpg,rus,abandoned
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/QNk4QVWH/1f.png,rus,abandoned
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/NGyCzZHk/69.png,rus,captured
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/5N0Bfk9M/4gd.png,rus,captured
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/x1RP0Bm9/60.png,rus,captured
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/j58tKX6Z/36.jpg,rus,captured
Self-Propelled Anti-Tank Missile Systems ,9P149 Shturm-S,https://i.postimg.cc/gk7vsT8v/556.jpg,rus,captured
Self-Propelled Anti-Tank Missile Systems ,9P163M-1 Kornet-T,https://i.postimg.cc/sfbm5Dp3/image.jpg,rus,destroyed
Heavy Mortars ,120mm 2B11/2S12,https://i.postimg.cc/C5Bc8jtt/3d.png,rus,destroyed
Heavy Mortars ,120mm 2B11/2S12,https://i.postimg.cc/Wzp2YBkD/d2.jpg,rus,destroyed
Heavy Mortars ,120mm 2B11/2S12,https://i.postimg.cc/zf5MFNC0/6688.jpg,rus,destroyed
Heavy Mortars ,120mm 2B11/2S12,https://i.postimg.cc/vmm1qg3V/763.jpg,rus,destroyed
Heavy Mortars ,120mm 2B11/2S12,https://i.postimg.cc/SKhJwYXP/4703.png,rus,captured
Heavy Mortars ,120mm 2B11/2S12,https://i.postimg.cc/Xv95D8vY/579.png,rus,captured
Heavy Mortars ,120mm 2B11/2S12,https://i.postimg.cc/mrwKqRw8/Screenshot-8952.png,rus,captured
Heavy Mortars ,120mm 2B11/2S12,https://i.postimg.cc/SNc6Bh3F/524.png,rus,captured
Heavy Mortars ,120mm 2B11/2S12,https://postlmg.cc/TKFDDmpP,rus,11
Heavy Mortars ,120mm 2B11/2S12A,https://i.postimg.cc/x11CC0NR/550.png,rus,captured
Towed Artillery ,100mm MT-12 anti-tank gun,https://i.postimg.cc/85pqC5hy/4y.png,rus,captured
Towed Artillery ,120mm 2B16 Nona-K howitzer,https://i.postimg.cc/sfM2Rn9R/f13.png,rus,abandoned
Towed Artillery ,120mm 2B16 Nona-K howitzer,https://i.postimg.cc/zXqyhypY/Screenshot-8404.png,rus,abandoned
Towed Artillery ,120mm 2B16 Nona-K howitzer,https://i.postimg.cc/5jcQqnzn/hhj.jpg,rus,abandoned
Towed Artillery ,120mm 2B16 Nona-K howitzer,https://i.postimg.cc/q79rzL7Q/478.png,rus,damaged
Towed Artillery ,120mm 2B16 Nona-K howitzer,https://i.postimg.cc/wx2TJysb/4f2.jpg ,rus,captured
Towed Artillery ,120mm 2B16 Nona-K howitzer,https://i.postimg.cc/QMJ8sWbG/n43.png,rus,captured
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/3wSr3YWv/g66.png,rus,destroyed
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/DwP0wn1y/Screenshot-8485.png,rus,abandoned
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/XJ8bh0Y3/57.png,rus,abandoned
Towed Artillery ,122mm D-30 howitzer 2A18,https://postimg.cc/hzvFw3c2,rus,"5,"
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/DzQV61cq/dbb.png,rus,"9,"
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/j2rw6ZJ8/4f0.png,rus,"20,"
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/fLHffrmc/31d.png,rus,captured
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/yND9cys5/5j.png,rus,captured
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/tTCN00pb/776.png,rus,captured
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/G9nprdqq/d25.png,rus,captured
Towed Artillery ,122mm D-30 howitzer 2A18,https://i.postimg.cc/J4SbdYFW/555.jpg,rus,captured
Towed Artillery ,152mm 2A65 Msta-B howitzer,https://i.postimg.cc/prGV0k4f/Screenshot-8069.png,rus,destroyed
Towed Artillery ,152mm 2A65 Msta-B howitzer,https://i.postimg.cc/05cN22jz/Screenshot-8075.png,rus,destroyed
Towed Artillery ,152mm 2A65 Msta-B howitzer,https://i.postimg.cc/2Sv4t0Pb/b90.png,rus,destroyed
